PPG
4
3
2
2
5
12
22
36
47
56
63
66
69
69
68
67
65
63
59
56
53
50
47
45
43
42
42
41
41
40
38
36
34
32
30
28
26
24
21
19
18
16
15
13
11
10
8
7
6
5
3
2
1
0
0
0
0
1
5
12
24
38
49
58
64
66
68
68
66
65
62
60
56
52
49
46
43
42
40
39
39
38
38
37
35
33
30
28
26
24
22
20
17
15
14
12
11
9
7
6
5
4
3
2
1
0
0
0
0
0
0
0
3
9
19
33
44
55
63
67
70
71
70
68
66
63
59
55
52
49
46
45
43
43
43
43
42
42
40
38
36
34
32
30
28
26
24
23
21
20
19
17
16
15
14
13
12
10
9
8
7
5
4
4
4
7
13
23
37
51
62
70
74
75
75
74
72
70
67
64
60
56
53
50
48
47
45
45
44
44
43
41
39
37
34
32
30
28
26
23
21
19
18
16
15
13
11
9
8
7
6
4
3
2
1
0
0
0
0
0
0
3
9
19
30
42
55
64
73
77
78
77
75
73
69
65
62
58
55
52
48
45
44
43
43
42
42
41
39
37
35
33
31
28
25
23
21
19
17
15
13
11
10
8
7
6
4
3
2
1
0
0
0
0
0
0
0
4
7
14
25
38
54
67
75
79
79
78
75
71
66
62
59
55
52
48
45
44
43
43
43
43
43
42
40
38
36
33
30
28
26
25
23
21
19
17
16
15
14
12
11
10
9
8
7
5
4
3
3
5
10
20
30
43
55
64
73
78
79
78
76
73
70
65
61
57
54
51
49
46
45
45
45
44
44
42
40
39
37
34
32
29
26
24
22
20
19
17
15
14
13
11
10
9
8
7
5
4
3
2
1
0
2
7
17
31
43
56
66
71
77
78
78
76
74
71
67
62
58
54
51
49
47
45
44
44
44
43
43
41
39
38
36
34
32
29
26
24
22
21
19
17
15
13
12
10
9
8
6
5
4
2
1
0
0
2
8
17
32
47
59
68
73
74
75
73
70
67
64
61
57
52
48
45
43
42
42
41
41
40
39
38
36
34
31
29
27
25
23
21
19
17
16
15
14
12
11
10
8
7
6
5
4
3
4
7
15
26
37
49
59
65
71
73
73
71
69
66
62
57
53
50
47
45
42
41
41
41
40
40
38
36
34
32
30
28
26
24
22
20
19
17
16
14
12
11
10
9
8
7
5
4
3
2
2
5
7
14
24
35
49
60
67
71
72
71
69
66
64
62
59
56
52
48
45
43
42
41
41
40
39
38
36
34
32
29
27
25
23
20
18
16
14
12
11
9
8
7
5
4
3
1
1
0
0
0
2
8
18
30
41
52
59
63
66
66
65
63
60
57
54
49
46
43
41
39
38
37
37
37
36
36
34
32
30
28
26
24
22
20
18
16
15
13
12
10
9
8
6
5
4
2
1
1
3
7
15
27
37
48
56
60
65
66
65
64
61
59
55
51
47
44
41
40
38
36
37
36
36
35
33
31
29
27
25
23
21
18
16
14
13
11
10
8
7
6
4
3
2
1
0
0
0
0
0
0
1
3
10
20
34
49
60
68
72
73
74
72
71
68
66
63
58
54
51
48
45
44
42
41
40
40
39
37
36
33
30
28
26
23
21
18
16
14
12
10
9
7
5
4
3
2
1
0
0
0
0
0
0
0
1
3
9
19
34
49
61
69
74
75
75
73
71
68
65
61
56
52
48
45
43
42
41
41
40
40
39
38
36
33
30
28
26
23
21
18
16
14
13
12
10
9
7
6
5
4
3
2
1
0
0
0
1
5
9
17
29
42
56
68
74
77
76
74
71
67
62
59
55
51
48
44
42
41
41
41
40
40
38
37
35
33
30
27
24
22
20
19
17
15
13
12
10
9
8
6
5
4
4
3
2
1
0
0
0
0
2
8
14
25
38
52
67
78
84
86
85
84
81
77
73
70
67
63
60
56
53
51
50
49
49
48
47
45
44
42
39
36
33
31
29
27
25
22
20
18
16
14
13
11
9
8
7
6
4
3
1
0
0
0
3
9
15
26
39
51
65
75
80
81
80
78
75
71
67
64
60
57
54
50
48
46
46
45
45
44
42
41
39
36
34
31
28
25
23
22
20
18
16
15
13
12
11
10
9
8
6
5
4
2
1
0
2
8
18
32
45
57
66
71
75
75
73
71
68
64
61
56
51
47
44
42
42
41
41
41
40
39
38
36
33
31
29
26
24
22
19
17
16
14
13
11
10
9
7
6
5
4
3
2
1
0
0
0
1
4
12
24
40
56
68
76
80
81
81
79
75
73
70
66
63
58
54
52
50
48
48
47
46
45
44
43
41
38
35
32
30
28
26
23
21
19
17
15
14
12
10
9
8
7
6
4
2
1
0
0
0
2
4
9
19
31
47
62
72
77
79
78
77
74
70
67
64
60
56
52
48
45
44
43
43
42
41
40
39
37
35
32
29
26
24
22
20
17
15
13
12
10
9
7
5
4
3
2
1
0
0
0
0
0
0
4
7
14
25
38
54
67
75
79
80
78
75
71
66
62
58
55
51
48
45
44
44
44
43
43
42
40
39
36
34
31
28
26
24
23
21
19
17
16
14
13
12
11
9
8
7
5
4
2
1
0
2
8
18
33
46
58
68
73
79
80
78
76
74
70
67
62
57
53
50
48
47
45
45
44
44
43
41
39
37
34
32
29
27
25
22
20
19
17
16
14
12
10
9
7
6
5
4
3
1
1
0
0
0
0
3
10
23
39
52
65
74
79
83
84
82
80
77
74
71
66
61
58
55
52
50
49
48
47
47
46
44
42
39
37
34
32
29
26
24
22
20
18
17
15
13
11
10
9
8
6
5
4
3
2
1
0
0
0
0
0
4
11
18
30
44
57
71
84
84
85
84
82
78
74
70
66
63
59
56
53
50
49
48
47
46
45
43
42
40
37
35
32
29
26
24
22
20
18
16
14
13
11
10
9
7
6
5
4
3
1
0
0
0
0
4
11
18
29
43
55
69
78
81
82
80
78
74
69
64
60
56
53
50
48
46
46
46
45
45
43
41
40
38
35
33
30
27
25
23
22
20
18
16
14
13
12
11
9
8
7
6
5
4
2
1
1
3
8
17
31
44
57
68
74
80
82
81
79
76
73
70
65
60
56
53
51
49
48
47
46
46
45
43
41
38
36
34
31
29
27
24
22
21
19
18
16
14
12
11
10
9
7
6
5
3
2
1
1
0
2
7
16
29
45
58
69
75
78
80
79
76
73
70
67
63
58
54
50
48
46
45
44
43
42
41
40
38
35
32
30
28
25
23
20
18
16
14
12
11
9
8
7
5
4
3
2
1
0
0
0
0
3
6
13
24
37
52
65
73
77
78
77
74
70
66
62
59
55
52
48
45
44
44
43
43
42
41
40
38
36
34
31
28
26
24
22
20
18
16
15
13
12
11
10
8
7
6
4
3
2
2
3
7
15
27
42
55
65
71
74
76
76
74
71
69
65
62
58
53
50
48
47
46
45
45
44
43
42
40
37
34
32
30
28
26
24
21
19
18
16
15
13
12
11
9
8
7
6
4
3
2
1
3
7
11
19
30
42
56
67
73
76
76
75
73
70
66
63
60
56
53
50
47
45
44
43
42
41
39
38
36
34
32
29
26
24
22
21
19
16
14
13
11
10
9
7
6
5
4
3
2
1
0
0
0
3
9
20
30
41
52
59
67
70
71
70
68
66
62
58
54
51
48
45
43
42
41
41
40
40
38
36
34
32
30
28
26
24
21
19
18
16
15
13
12
11
9
8
7
5
4
3
2
1
3
7
12
21
31
42
54
63
68
70
70
68
66
63
60
57
54
50
46
43
41
40
39
39
38
38
36
35
33
31
29
26
23
21
20
18
16
14
12
11
10
9
8
6
5
4
3
2
1
0
0
0
2
7
16
29
40
51
60
64
69
70
70
68
66
64
60
56
53
50
47
45
42
40
39
39
38
38
36
34
32
30
28
25
23
20
18
16
14
12
11
9
7
6
5
3
2
1
0
0
0
0
0
0
1
4
11
21
35
49
59
66
70
70
70
68
66
63
60
57
52
48
45
42
41
40
40
40
39
39
38
36
34
32
29
27
25
23
21
19
17
15
14
12
11
9
7
6
5
4
3
2
1
0
0
0
3
9
15
24
36
47
59
68
72
73
73
71
69
65
63
60
56
53
49
46
43
42
41
41
41
40
38
37
35
33
31
28
25
23
21
19
17
15
12
11
9
7
6
4
3
2
1
0
0
0
0
0
1
4
12
24
35
48
58
65
72
74
75
73
71
68
64
60
56
53
49
47
44
42
41
40
40
39
38
36
34
32
30
28
26
23
20
18
16
15
13
11
9
8
7
6
5
3
2
1
0
0
0
1
2
5
12
23
38
52
62
69
73
73
72
70
67
65
61
58
53
48
45
43
42
42
41
41
41
40
39
38
36
33
31
29
27
25
24
22
20
18
17
16
15
13
12
11
9
8
7
6
5
5
7
12
21
35
46
57
66
71
76
77
77
76
74
72
68
64
61
58
55
53
50
48
47
47
46
46
44
43
40
39
37
35
33
30
28
26
24
22
21
19
17
16
15
14
12
11
9
8
7
8
11
19
26
36
46
55
64
69
71
71
70
68
65
62
59
56
52
49
45
43
41
40
39
39
38
37
37
35
34
32
29
26
23
21
19
18
16
14
12
11
9
8
7
5
3
2
1
0
2
5
9
17
28
39
51
61
66
68
68
68
66
64
61
59
56
53
49
46
45
44
43
43
42
42
41
39
38
36
33
30
28
26
25
23
21
19
17
16
15
14
12
11
9
8
7
7
9
14
20
28
38
47
57
64
67
68
68
66
64
61
58
56
53
50
47
44
43
42
41
41
40
39
38
36
34
32
29
27
25
23
21
19
17
15
14
13
12
11
9
8
7
6
5
3
2
1
1
2
6
13
24
36
46
54
59
62
64
64
64
63
61
59
55
52
49
47
44
43
41
40
40
39
39
38
36
34
32
30
28
26
23
20
18
16
13
11
9
7
5
3
2
1
0
0
0
0
0
